Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.12     0.00       24     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::_M_check_len(unsigned long, char const*) const
  0.00      0.12     0.00       24     0.00     0.00  void std::_Destroy_aux<true>::__destroy<cluster_attributes*>(cluster_attributes*, cluster_attributes*)
  0.00      0.12     0.00       21     0.00     0.00  std::vector<cluster_attributes, std::allocator<cluster_attributes> >::vector(std::vector<cluster_attributes, std::allocator<cluster_attributes> > const&)
  0.00      0.12     0.00       20     0.00     0.00  print_system(int, unsigned int, float, Eigen::Matrix<int, -1, -1, 0, -1, -1> const&, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&)
  0.00      0.12     0.00       20     0.00     0.78  largest_perc_cluster(std::vector<cluster_attributes, std::allocator<cluster_attributes> >)
  0.00      0.12     0.00       20     0.00     0.39  randomly_fill_matrix(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, float, int, std::vector<bool, std::allocator<bool> >&)
  0.00      0.12     0.00       20     0.00     0.00  Eigen::DenseStorage<int, -1, -1, -1, 0>::~DenseStorage()
  0.00      0.12     0.00       20     0.00     0.00  Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::_check_template_params()
  0.00      0.12     0.00       20     0.00     0.00  int* Eigen::internal::conditional_aligned_new_auto<int, true>(unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::DenseBase()
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<statistics>::deallocate(statistics*, unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  void __gnu_cxx::new_allocator<cluster_attributes>::destroy<cluster_attributes>(cluster_attributes*)
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<cluster_attributes>::~new_allocator()
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator()
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<cluster_attributes>, cluster_attributes>::_S_on_swap(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&)
  0.00      0.12     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::operator++()
  0.00      0.12     0.00       20     0.00     0.00  Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::coeff(long, long) const
  0.00      0.12     0.00       20     0.00     0.00  Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::size() const
  0.00      0.12     0.00       20     0.00     0.00  Eigen::EigenBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::rows() const
  0.00      0.12     0.00       20     0.00     0.00  Eigen::EigenBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::derived() const
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_get_Tp_allocator() const
  0.00      0.12     0.00       20     0.00     0.00  std::_Bit_reference::operator bool() const
  0.00      0.12     0.00       20     0.00     0.00  std::vector<cluster_attributes, std::allocator<cluster_attributes> >::end() const
  0.00      0.12     0.00       20     0.00     0.00  std::vector<cluster_attributes, std::allocator<cluster_attributes> >::size() const
  0.00      0.12     0.00       20     0.00     0.00  std::allocator<cluster_attributes>::~allocator()
  0.00      0.12     0.00       20     0.00     0.00  std::allocator<bool>::~allocator()
  0.00      0.12     0.00       20     0.00     0.00  cluster_attributes* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<cluster_attributes>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*)
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl::~_Vector_impl()
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_base()
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl::_Vector_impl(std::allocator<cluster_attributes> const&)
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl::~_Vector_impl()
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_M_get_Tp_allocator()
  0.00      0.12     0.00       20     0.00     0.00  std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_base()
  0.00      0.12     0.00       20     0.00     0.00  std::_Bit_iterator::_Bit_iterator()
  0.00      0.12     0.00       20     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator()
  0.00      0.12     0.00       20     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      0.12     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<statistics> >::deallocate(std::allocator<statistics>&, statistics*, unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  void std::allocator_traits<std::allocator<statistics> >::destroy<statistics>(std::allocator<statistics>&, statistics*)
  0.00      0.12     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<cluster_attributes> >::deallocate(std::allocator<cluster_attributes>&, cluster_attributes*, unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::begin()
  0.00      0.12     0.00       20     0.00     0.00  std::vector<cluster_attributes, std::allocator<cluster_attributes> >::end()
  0.00      0.12     0.00       20     0.00     0.00  std::vector<cluster_attributes, std::allocator<cluster_attributes> >::swap(std::vector<cluster_attributes, std::allocator<cluster_attributes> >&)
  0.00      0.12     0.00       20     0.00     0.00  std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      0.12     0.00       20     0.00     0.00  std::ios_base::width(long)
  0.00      0.12     0.00       20     0.00     0.00  statistics* std::__miter_base<statistics*>(statistics*)
  0.00      0.12     0.00       20     0.00     0.00  cluster_attributes const* std::__niter_base<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >)
  0.00      0.12     0.00       20     0.00     0.00  statistics* std::__relocate_a<statistics*, statistics*, std::allocator<statistics> >(statistics*, statistics*, statistics*, std::allocator<statistics>&)
  0.00      0.12     0.00       20     0.00     0.00  cluster_attributes* std::__copy_move_a<false, cluster_attributes const*, cluster_attributes*>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*)
  0.00      0.12     0.00       20     0.00     0.00  statistics* std::__copy_move_a<true, statistics*, statistics*>(statistics*, statistics*, statistics*)
  0.00      0.12     0.00       20     0.00     0.00  void std::__alloc_on_swap<std::allocator<cluster_attributes> >(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&)
  0.00      0.12     0.00       20     0.00     0.00  void std::__alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&)
  0.00      0.12     0.00       20     0.00     0.00  void std::__do_alloc_on_swap<std::allocator<unsigned long> >(std::allocator<unsigned long>&, std::allocator<unsigned long>&, std::integral_constant<bool, false>)
  0.00      0.12     0.00       20     0.00     0.00  int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  0.00      0.12     0.00       20     0.00     0.00  std::remove_reference<unsigned long*&>::type&& std::move<unsigned long*&>(unsigned long*&)
  0.00      0.12     0.00       20     0.00     0.00  void std::_Destroy<cluster_attributes*>(cluster_attributes*, cluster_attributes*)
  0.00      0.12     0.00       20     0.00     1.76  std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&)
  0.00      0.12     0.00       18     0.00     0.00  std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data&)
  0.00      0.12     0.00       18     0.00     0.00  std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  0.00      0.12     0.00       16     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
  0.00      0.12     0.00       14     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::swap(std::vector<statistics, std::allocator<statistics> >&)
  0.00      0.12     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<cluster_attributes>::deallocate(cluster_attributes*, unsigned long)
  0.00      0.12     0.00       12     0.00     0.00  void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&)
  0.00      0.12     0.00       12     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::max_size() const
  0.00      0.12     0.00       12     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::_S_max_size(std::allocator<statistics> const&)
  0.00      0.12     0.00       12     0.00     0.00  cluster_attributes* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*)
  0.00      0.12     0.00       12     0.00     0.00  std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  0.00      0.12     0.00       12     0.00     0.00  std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  0.00      0.12     0.00        9     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
  0.00      0.12     0.00        9     0.00     0.00  std::vector<int, std::allocator<int> >::push_back(int&&)
  0.00      0.12     0.00        9     0.00     0.00  cluster_attributes* std::__uninitialized_copy_a<std::move_iterator<cluster_attributes*>, cluster_attributes*, cluster_attributes>(std::move_iterator<cluster_attributes*>, std::move_iterator<cluster_attributes*>, cluster_attributes*, std::allocator<cluster_attributes>&)
  0.00      0.12     0.00        9     0.00     0.00  std::move_iterator<cluster_attributes*> std::__make_move_if_noexcept_iterator<cluster_attributes, std::move_iterator<cluster_attributes*> >(cluster_attributes*)
  0.00      0.12     0.00        8     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.12     0.00        7     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
  0.00      0.12     0.00        7     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.12     0.00        6     0.00     0.00  std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data const&)
  0.00      0.12     0.00        6     0.00     0.00  void std::__do_alloc_on_swap<std::allocator<statistics> >(std::allocator<statistics>&, std::allocator<statistics>&, std::integral_constant<bool, false>)
  0.00      0.12     0.00        6     0.00     0.00  cluster_attributes* std::copy<__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*>(__gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >, cluster_attributes*)
  0.00      0.12     0.00        4     0.00     0.00  std::_Bit_iterator::operator+(long) const
  0.00      0.12     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<cluster_attributes const*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::__normal_iterator(cluster_attributes const* const&)
  0.00      0.12     0.00        3     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      0.12     0.00        3     0.00     0.00  std::vector<statistics, std::allocator<statistics> >::end()
  0.00      0.12     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::swap(std::vector<int, std::allocator<int> >&)
  0.00      0.12     0.00        3     0.00     0.00  std::remove_reference<int&>::type&& std::move<int&>(int&)
  0.00      0.12     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...)
  0.00      0.12     0.00        2     0.00     0.00  std::allocator<statistics>::allocator()
  0.00      0.12     0.00        2     0.00     0.00  std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl::_Vector_impl()
  0.00      0.12     0.00        2     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.12     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.12     0.00        1     0.00     0.00  print_stat(std::vector<statistics, std::allocator<statistics> >&, unsigned int)
  0.00      0.12     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.12     0.00        1     0.00     0.00  gen_stat(double*, double*, int, float, std::vector<statistics, std::allocator<statistics> >&, unsigned int)
  0.00      0.12     0.00        1     0.00     0.00  Eigen::internal::aligned_free(void*)
  0.00      0.12     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<statistics*, std::vector<statistics, std::allocator<statistics> > >(__gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > > const&, __gnu_cxx::__normal_iterator<statistics*, std::vector<statistics, std::allocator<statistics> > > const&)
